Database ID	Sequence ID	"Probability
(min. threshold)"	"Predicted
probability"	"Effector
prediction"	Sequence Header	Genome
547174	1976	0.9	0.992556	effector	>WP_071869591.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547178	1980	0.9	0.99998	effector	>WP_072866325.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547183	1985	0.9	0.999999	effector	>WP_072866334.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547188	1990	0.9	0.998806	effector	>WP_072866347.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547189	1991	0.9	0.999999	effector	>WP_072866348.1 polyvinylalcohol dehydrogenase [Xylella fastidiosa]	CFBP8082
547218	2020	0.9	1	effector	>WP_100206152.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547230	2032	0.9	1	effector	>WP_100206166.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547238	2040	0.9	0.999714	effector	>WP_118853459.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547249	2051	0.9	0.98807	effector	>WP_128712467.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547253	2055	0.9	1	effector	>WP_128712471.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547265	2067	0.9	0.999279	effector	>WP_128712514.1 autotransporter domain-containing protein partial [Xylella fastidiosa]	CFBP8082
547267	2069	0.9	0.999994	effector	>WP_128723178.1 hypothetical protein [Xylella fastidiosa]	CFBP8082
547415	35	0.9	0.996821	effector	>WP_004083818.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
547438	58	0.9	0.999407	effector	>WP_004084681.1 cold-shock protein [Xylella fastidiosa]	CFBP8351
547441	61	0.9	0.989927	effector	>WP_004084879.1 50S ribosomal protein L32 [Xylella fastidiosa]	CFBP8351
547461	81	0.9	0.997802	effector	>WP_004085093.1 50S ribosomal protein L34 [Xylella fastidiosa]	CFBP8351
547487	107	0.9	1	effector	>WP_004085832.1 cold-shock protein [Xylella fastidiosa]	CFBP8351
547510	130	0.9	0.994453	effector	>WP_004086535.1 30S ribosomal protein S14 [Xylella fastidiosa]	CFBP8351
547517	137	0.9	0.999999	effector	>WP_004086643.1 30S ribosomal protein THX [Xylella fastidiosa]	CFBP8351
547545	165	0.9	0.999838	effector	>WP_004087105.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
547550	170	0.9	0.999064	effector	>WP_004087113.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
547585	205	0.9	1	effector	>WP_004087222.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
547617	237	0.9	0.994107	effector	>WP_004087368.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
547622	242	0.9	0.998445	effector	>WP_004087375.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
547643	263	0.9	0.992152	effector	>WP_004087418.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
547666	286	0.9	0.994064	effector	>WP_004087477.1 TonB-dependent receptor [Xylella fastidiosa]	CFBP8351
547676	296	0.9	0.997927	effector	>WP_004087527.1 glutaredoxin 3 [Xylella fastidiosa]	CFBP8351
547733	353	0.9	0.999999	effector	>WP_004087683.1 type 1 fimbrial protein [Xylella fastidiosa]	CFBP8351
547871	491	0.9	0.986345	effector	>WP_004088201.1 outer membrane protein W OmpW [Xylella fastidiosa]	CFBP8351
548136	756	0.9	0.987191	effector	>WP_004089217.1 lipopolysaccharide transport periplasmic protein LptA [Xylella fastidiosa]	CFBP8351
548252	872	0.9	0.999994	effector	>WP_004089725.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548351	971	0.9	0.999994	effector	>WP_004090085.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548355	975	0.9	0.986812	effector	>WP_004090096.1 50S ribosomal protein L23 [Xylella fastidiosa]	CFBP8351
548411	1031	0.9	0.999745	effector	>WP_004090311.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548439	1059	0.9	0.989856	effector	>WP_004090375.1 pilin partial [Xylella fastidiosa]	CFBP8351
548440	1060	0.9	0.999842	effector	>WP_004090380.1 pilin [Xylella fastidiosa]	CFBP8351
548508	1128	0.9	0.995802	effector	>WP_004090579.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548509	1129	0.9	0.999875	effector	>WP_004090580.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548510	1130	0.9	1	effector	>WP_004090581.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548726	1346	0.9	0.998021	effector	>WP_004572929.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548727	1347	0.9	0.989373	effector	>WP_004572930.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548732	1352	0.9	0.999258	effector	>WP_004572941.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548753	1373	0.9	1	effector	>WP_004572979.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548844	1464	0.9	1	effector	>WP_011097630.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
548906	1526	0.9	0.999998	effector	>WP_011097760.1 membrane protein [Xylella fastidiosa]	CFBP8351
548949	1569	0.9	0.999375	effector	>WP_011097858.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549003	1623	0.9	0.989096	effector	>WP_011097995.1 TonB-dependent receptor [Xylella fastidiosa]	CFBP8351
549010	1630	0.9	0.995026	effector	>WP_011098007.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549021	1641	0.9	0.988278	effector	>WP_011098035.1 TonB-dependent receptor [Xylella fastidiosa]	CFBP8351
549045	1665	0.9	0.988214	effector	>WP_011098093.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549053	1673	0.9	0.993623	effector	>WP_011098106.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549077	1697	0.9	0.999954	effector	>WP_011098150.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549086	1706	0.9	0.998521	effector	>WP_011098170.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549114	1734	0.9	0.995068	effector	>WP_011098232.1 prepilin-type N-terminal cleavage/methylation domain-containing protein [Xylella fastidiosa]	CFBP8351
549133	1753	0.9	0.999997	effector	>WP_011098279.1 endoglucanase [Xylella fastidiosa]	CFBP8351
549166	1786	0.9	1	effector	>WP_011098370.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549178	1798	0.9	1	effector	>WP_012382406.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549211	1831	0.9	0.999296	effector	>WP_012382474.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549240	1860	0.9	0.992282	effector	>WP_012382580.1 transposase [Xylella fastidiosa]	CFBP8351
549261	1881	0.9	0.998497	effector	>WP_012382619.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549289	1909	0.9	0.996325	effector	>WP_012382687.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549305	1925	0.9	1	effector	>WP_012382736.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549325	1945	0.9	0.992692	effector	>WP_012382785.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549332	1952	0.9	0.996504	effector	>WP_012382838.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549334	1954	0.9	0.999269	effector	>WP_012382840.1 single-stranded DNA-binding protein [Xylella fastidiosa]	CFBP8351
549376	1996	0.9	0.999833	effector	>WP_042466330.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549381	2001	0.9	0.999995	effector	>WP_042466562.1 polyvinylalcohol dehydrogenase [Xylella fastidiosa]	CFBP8351
549384	2004	0.9	0.999986	effector	>WP_049767183.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549386	2006	0.9	0.999984	effector	>WP_071869522.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549387	2007	0.9	0.992556	effector	>WP_071869591.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549390	2010	0.9	0.99998	effector	>WP_072866325.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549392	2012	0.9	0.99987	effector	>WP_072866333.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549393	2013	0.9	0.999999	effector	>WP_072866334.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549397	2017	0.9	0.998806	effector	>WP_072866347.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549417	2037	0.9	0.98868	effector	>WP_080729500.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549420	2040	0.9	1	effector	>WP_100206152.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549430	2050	0.9	1	effector	>WP_100206166.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549438	2058	0.9	0.999714	effector	>WP_118853459.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549449	2069	0.9	0.999374	effector	>WP_126715058.1 autotransporter domain-containing protein partial [Xylella fastidiosa]	CFBP8351
549451	2071	0.9	1	effector	>WP_128712519.1 14-beta-cellobiosidase [Xylella fastidiosa]	CFBP8351
549454	2074	0.9	0.995631	effector	>WP_128712522.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549467	2087	0.9	0.999999	effector	>WP_128712535.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549496	2116	0.9	0.993672	effector	>WP_128712564.1 hypothetical protein [Xylella fastidiosa]	CFBP8351
549565	60	0.9	0.999407	effector	>WP_004084681.1 cold-shock protein [Xylella fastidiosa]	CFBP8356
549570	65	0.9	0.997719	effector	>WP_004084815.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
549583	78	0.9	0.997802	effector	>WP_004085093.1 50S ribosomal protein L34 [Xylella fastidiosa]	CFBP8356
549606	101	0.9	1	effector	>WP_004085832.1 cold-shock protein [Xylella fastidiosa]	CFBP8356
549613	108	0.9	0.999944	effector	>WP_004085979.1 MULTISPECIES: 50S ribosomal protein L36 [Xylella]	CFBP8356
549629	124	0.9	0.994453	effector	>WP_004086535.1 30S ribosomal protein S14 [Xylella fastidiosa]	CFBP8356
549638	133	0.9	0.999999	effector	>WP_004086643.1 30S ribosomal protein THX [Xylella fastidiosa]	CFBP8356
549664	159	0.9	0.992152	effector	>WP_004087418.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
549839	334	0.9	0.995802	effector	>WP_004090579.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
549840	335	0.9	0.999875	effector	>WP_004090580.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
549909	404	0.9	0.993158	effector	>WP_010894283.1 50S ribosomal protein L32 [Xylella fastidiosa]	CFBP8356
549964	459	0.9	0.999954	effector	>WP_011098150.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
549966	461	0.9	0.995068	effector	>WP_011098232.1 prepilin-type N-terminal cleavage/methylation domain-containing protein [Xylella fastidiosa]	CFBP8356
549981	476	0.9	1	effector	>WP_012382406.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550020	515	0.9	0.997754	effector	>WP_020851368.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550211	706	0.9	0.997877	effector	>WP_057682361.1 glutaredoxin 3 [Xylella fastidiosa]	CFBP8356
550217	712	0.9	0.996395	effector	>WP_057682368.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550237	732	0.9	0.999983	effector	>WP_057682388.1 pilin [Xylella fastidiosa]	CFBP8356
550347	842	0.9	0.99577	effector	>WP_057682555.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550397	892	0.9	0.99354	effector	>WP_057682649.1 SgcJ/EcaC family oxidoreductase [Xylella fastidiosa]	CFBP8356
550419	914	0.9	0.98893	effector	>WP_057682675.1 DUF2075 domain-containing protein [Xylella fastidiosa]	CFBP8356
550423	918	0.9	0.999963	effector	>WP_057682681.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550498	993	0.9	0.993882	effector	>WP_057682795.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550514	1009	0.9	0.999057	effector	>WP_057682824.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550519	1014	0.9	0.997028	effector	>WP_057682830.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550619	1114	0.9	0.999998	effector	>WP_057682967.1 type 1 fimbrial protein [Xylella fastidiosa]	CFBP8356
550645	1140	0.9	0.997062	effector	>WP_057683005.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550653	1148	0.9	0.997509	effector	>WP_057683016.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550654	1149	0.9	0.998365	effector	>WP_057683017.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550660	1155	0.9	0.999629	effector	>WP_057683026.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550784	1279	0.9	0.999868	effector	>WP_057683206.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550814	1309	0.9	1	effector	>WP_057683260.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550845	1340	0.9	1	effector	>WP_057683294.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550847	1342	0.9	0.99999	effector	>WP_057683296.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550849	1344	0.9	0.998317	effector	>WP_057683300.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550940	1435	0.9	0.997479	effector	>WP_057683431.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550973	1468	0.9	0.98689	effector	>WP_057683474.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
550994	1489	0.9	0.98821	effector	>WP_057683508.1 TonB-dependent receptor [Xylella fastidiosa]	CFBP8356
550999	1494	0.9	0.996373	effector	>WP_057683553.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551050	1545	0.9	1	effector	>WP_057683677.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551059	1554	0.9	0.999218	effector	>WP_057683721.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551085	1580	0.9	0.990659	effector	>WP_058564333.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551094	1589	0.9	0.994573	effector	>WP_058569657.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551098	1593	0.9	0.999984	effector	>WP_071869522.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551099	1594	0.9	1	effector	>WP_071869525.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551101	1596	0.9	0.998813	effector	>WP_071869944.1 DUF4224 domain-containing protein [Xylella fastidiosa]	CFBP8356
551102	1597	0.9	0.99998	effector	>WP_072866325.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551103	1598	0.9	0.998806	effector	>WP_072866347.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551110	1605	0.9	0.986332	effector	>WP_080679629.1 histidine kinase [Xylella fastidiosa]	CFBP8356
551125	1620	0.9	1	effector	>WP_081033408.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551128	1623	0.9	1	effector	>WP_081033415.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551139	1634	0.9	0.992451	effector	>WP_081033435.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551153	1648	0.9	0.988005	effector	>WP_081033464.1 50S ribosomal protein L23 [Xylella fastidiosa]	CFBP8356
551155	1650	0.9	0.999999	effector	>WP_081033468.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551163	1658	0.9	0.990368	effector	>WP_081033478.1 type 1 fimbrial protein [Xylella fastidiosa]	CFBP8356
551176	1671	0.9	0.997842	effector	>WP_081033496.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551191	1686	0.9	0.987762	effector	>WP_081033523.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551211	1706	0.9	0.999898	effector	>WP_081033563.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551219	1714	0.9	1	effector	>WP_126709104.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551236	1731	0.9	0.999614	effector	>WP_128734949.1 endoglucanase [Xylella fastidiosa]	CFBP8356
551253	1748	0.9	1	effector	>WP_128734966.1 14-beta-cellobiosidase [Xylella fastidiosa]	CFBP8356
551254	1749	0.9	0.999011	effector	>WP_128734967.1 autotransporter [Xylella fastidiosa]	CFBP8356
551257	1752	0.9	0.999996	effector	>WP_128734970.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551263	1758	0.9	1	effector	>WP_128734976.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551271	1766	0.9	0.989652	effector	>WP_128734984.1 lipopolysaccharide transport periplasmic protein LptA [Xylella fastidiosa]	CFBP8356
551292	1787	0.9	0.994169	effector	>WP_128735005.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551298	1793	0.9	0.995727	effector	>WP_128735011.1 TonB-dependent receptor [Xylella fastidiosa]	CFBP8356
551365	1860	0.9	0.996314	effector	>WP_128735078.1 TonB-dependent receptor [Xylella fastidiosa]	CFBP8356
551377	1872	0.9	0.999973	effector	>WP_128735090.1 polyvinylalcohol dehydrogenase [Xylella fastidiosa]	CFBP8356
551396	1891	0.9	1	effector	>WP_128735109.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551406	1901	0.9	0.999286	effector	>WP_128735119.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551418	1913	0.9	0.998349	effector	>WP_128735131.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551435	1930	0.9	0.985091	effector	>WP_128735148.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551447	1942	0.9	1	effector	>WP_128735160.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551456	1951	0.9	1	effector	>WP_128735169.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551465	1960	0.9	1	effector	>WP_128735178.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551488	1983	0.9	0.991751	effector	>WP_128735201.1 hypothetical protein [Xylella fastidiosa]	CFBP8356
551571	2066	0.9	0.999989	effector	>WP_128735284.1 hypothetical protein partial [Xylella fastidiosa]	CFBP8356
551815	186	0.9	0.985926	effector	>WP_004083654.1 hypothetical protein [Xylella fastidiosa]	ESVL
551838	209	0.9	0.999996	effector	>WP_004083689.1 membrane protein [Xylella fastidiosa]	ESVL
551902	273	0.9	0.988249	effector	>WP_004083775.1 lipopolysaccharide transport periplasmic protein LptA [Xylella fastidiosa]	ESVL
551910	281	0.9	0.994876	effector	>WP_004083784.1 magnesium transporter [Xylella fastidiosa]	ESVL
551921	292	0.9	0.996821	effector	>WP_004083818.1 hypothetical protein [Xylella fastidiosa]	ESVL
552005	376	0.9	0.989957	effector	>WP_004084107.1 hypothetical protein [Xylella fastidiosa]	ESVL
552015	386	0.9	0.999995	effector	>WP_004084159.1 hypothetical protein [Xylella fastidiosa]	ESVL
552138	509	0.9	0.997531	effector	>WP_004084662.1 glutaredoxin 3 [Xylella fastidiosa]	ESVL
552152	523	0.9	0.999407	effector	>WP_004084681.1 cold-shock protein [Xylella fastidiosa]	ESVL
552195	566	0.9	0.997431	effector	>WP_004084804.1 hypothetical protein [Xylella fastidiosa]	ESVL
552200	571	0.9	0.997719	effector	>WP_004084815.1 hypothetical protein [Xylella fastidiosa]	ESVL
552206	577	0.9	0.996688	effector	>WP_004084829.1 hypothetical protein [Xylella fastidiosa]	ESVL
552209	580	0.9	0.999982	effector	>WP_004084844.1 hypothetical protein [Xylella fastidiosa]	ESVL
552231	602	0.9	0.989927	effector	>WP_004084879.1 50S ribosomal protein L32 [Xylella fastidiosa]	ESVL
552324	695	0.9	0.997802	effector	>WP_004085093.1 50S ribosomal protein L34 [Xylella fastidiosa]	ESVL
552333	704	0.9	0.998357	effector	>WP_004085119.1 hypothetical protein [Xylella fastidiosa]	ESVL
552354	725	0.9	0.989299	effector	>WP_004085208.1 membrane protein [Xylella fastidiosa]	ESVL
552447	818	0.9	0.999725	effector	>WP_004085388.1 hypothetical protein [Xylella fastidiosa]	ESVL
552562	933	0.9	0.999985	effector	>WP_004085562.1 type 1 fimbrial protein [Xylella fastidiosa]	ESVL
552565	936	0.9	0.985933	effector	>WP_004085565.1 type 1 fimbrial protein [Xylella fastidiosa]	ESVL
552589	960	0.9	0.994894	effector	>WP_004085633.1 TonB-dependent receptor [Xylella fastidiosa]	ESVL
552638	1009	0.9	0.997782	effector	>WP_004085722.1 hypothetical protein [Xylella fastidiosa]	ESVL
552665	1036	0.9	1	effector	>WP_004085832.1 cold-shock protein [Xylella fastidiosa]	ESVL
552710	1081	0.9	0.999944	effector	>WP_004085979.1 MULTISPECIES: 50S ribosomal protein L36 [Xylella]	ESVL
552768	1139	0.9	0.994292	effector	>WP_004086222.1 hypothetical protein [Xylella fastidiosa]	ESVL
552801	1172	0.9	0.992546	effector	>WP_004086330.1 hypothetical protein [Xylella fastidiosa]	ESVL
552807	1178	0.9	0.997808	effector	>WP_004086395.1 prepilin-type N-terminal cleavage/methylation domain-containing protein [Xylella fastidiosa]	ESVL
552842	1213	0.9	0.996369	effector	>WP_004086516.1 hypothetical protein [Xylella fastidiosa]	ESVL
552843	1214	0.9	0.992007	effector	>WP_004086517.1 hypothetical protein [Xylella fastidiosa]	ESVL
